index,package_cycles,dram_cycles,package_ms,dram_ms
2046,1846486,1643866,0.923243,0.821933
2047,1739826,1642008,0.869913,0.821004
2048,2891210,2720452,1.445605,1.360226
2049,1696788,1450936,0.848394,0.725468
2050,1856372,2690596,0.928186,1.345298
2051,1827464,1588144,0.913732,0.794072
2052,1687312,1710470,0.843656,0.855235
2053,2768010,2769230,1.384005,1.384615
2054,1565330,1684730,0.782665,0.842365
2055,2489108,1478198,1.244554,0.739099
2056,1478730,2810308,0.739365,1.405154
2057,1589496,1439348,0.794748,0.719674
2058,2653312,1612404,1.326656,0.806202
2059,1380582,3083248,0.690291,1.541624
2060,2705320,1527054,1.35266,0.763527
2061,1768676,1573854,0.884338,0.786927
2062,1890320,2617048,0.94516,1.308524
2063,1459786,1668778,0.729893,0.834389
2064,2731408,1780178,1.365704,0.890089
2065,1624898,2660952,0.812449,1.330476
2066,2715552,1548100,1.357776,0.77405
2067,1746620,1447108,0.87331,0.723554
2068,1518272,2831732,0.759136,1.415866
2069,2720898,1544754,1.360449,0.772377
2070,1783066,2570216,0.891533,1.285108
2071,1684986,1700370,0.842493,0.850185
2072,1546958,1503738,0.773479,0.751869
2073,2799638,2515512,1.399819,1.257756
2074,1696452,1464874,0.848226,0.732437
2075,1784628,2809832,0.892314,1.404916
2076,2897202,1470334,1.448601,0.735167
2077,1775928,1585688,0.887964,0.792844
2078,1695066,2880132,0.847533,1.440066
2079,1722516,1513406,0.861258,0.756703
2080,2072946,1667540,1.036473,0.83377
2081,2919098,2849152,1.459549,1.424576
2082,1847122,1686760,0.923561,0.84338
2083,2038888,1546516,1.019444,0.773258
2084,1846112,2904308,0.923056,1.452154
2085,1712286,1397858,0.856143,0.698929
2086,1588888,2916934,0.794444,1.458467
2087,2644570,1673868,1.322285,0.836934
2088,1723956,1624728,0.861978,0.812364
2089,1818746,1587126,0.909373,0.793563
2090,1572386,2734942,0.786193,1.367471
2091,2405012,1502556,1.202506,0.751278
2092,1480914,1505174,0.740457,0.752587
2093,2997480,2719318,1.49874,1.359659
2094,1549548,1379652,0.774774,0.689826
2095,2468964,3037036,1.234482,1.518518
2096,1606624,1749486,0.803312,0.874743
2097,1679650,1549568,0.839825,0.774784
2098,1817922,1717818,0.908961,0.858909
2099,2915558,2993222,1.457779,1.496611
2100,1651954,1699700,0.825977,0.84985
2101,1579862,1653626,0.789931,0.826813
2102,2785780,1577898,1.39289,0.788949
2103,1570994,2828514,0.785497,1.414257
2104,1776002,1583984,0.888001,0.791992
2105,2747898,2671904,1.373949,1.335952
2106,1851036,1665460,0.925518,0.83273
2107,1746806,1821274,0.873403,0.910637
2108,1783078,1786178,0.891539,0.893089
2109,1644316,1795582,0.822158,0.897791
2110,2789240,1756086,1.39462,0.878043
2111,1451978,2679764,0.725989,1.339882
2112,1678146,1400736,0.839073,0.700368
2113,2904100,2787112,1.45205,1.393556
2114,1737940,1402936,0.86897,0.701468
2115,2068406,1724712,1.034203,0.862356
2116,2020316,2916394,1.010158,1.458197
2117,1938554,1444472,0.969277,0.722236
2118,1990150,1640534,0.995075,0.820267
2119,1985886,2816362,0.992943,1.408181
2120,2006438,1502122,1.003219,0.751061
2121,1735048,2603106,0.867524,1.301553
2122,1783928,1658396,0.891964,0.829198
2123,2796362,1425892,1.398181,0.712946
2124,1869538,2651448,0.934769,1.325724
2125,1532116,1634962,0.766058,0.817481
2126,2479290,2476816,1.239645,1.238408
2127,1757366,1582512,0.878683,0.791256
2128,1746460,1640304,0.87323,0.820152
2129,1562790,2381986,0.781395,1.190993
2130,2614582,2629930,1.307291,1.314965
2131,1951772,1399308,0.975886,0.699654
2132,1609324,2858340,0.804662,1.42917
2133,1703464,1695012,0.851732,0.847506
2134,3075980,1301526,1.53799,0.650763
2135,1736036,2775312,0.868018,1.387656
2136,1863926,1615790,0.931963,0.807895
2137,1523256,1664322,0.761628,0.832161
2138,2634520,2716196,1.31726,1.358098
2139,1817482,1748302,0.908741,0.874151
2140,1688582,1279640,0.844291,0.63982
2141,3036184,2506780,1.518092,1.25339
2142,1716140,1785570,0.85807,0.892785
2143,1782046,2801572,0.891023,1.400786
2144,1705674,1780074,0.852837,0.890037
2145,1479498,1609414,0.739749,0.804707
2146,2777310,2646358,1.388655,1.323179
2147,1696598,1378708,0.848299,0.689354
2148,1697328,1602964,0.848664,0.801482
2149,2716016,2617252,1.358008,1.308626
2150,1790620,1688672,0.89531,0.844336
2151,1679570,1593246,0.839785,0.796623
2152,1617504,2673740,0.808752,1.33687
2153,2977056,1396516,1.488528,0.698258
2154,1620530,2476484,0.810265,1.238242
2155,1713066,1403992,0.856533,0.701996
2156,1849296,2665978,0.924648,1.332989
2157,2920094,1564098,1.460047,0.782049
2158,1671390,2560472,0.835695,1.280236
2159,1718598,1659612,0.859299,0.829806
2160,1856616,2549010,0.928308,1.274505
2161,1814592,1628090,0.907296,0.814045
2162,3192414,1634404,1.596207,0.817202
2163,1854490,2983660,0.927245,1.49183
2164,1749680,1577522,0.87484,0.788761
2165,1870390,1729568,0.935195,0.864784
2166,1682056,1626884,0.841028,0.813442
2167,1970594,2763410,0.985297,1.381705
2168,1592686,1522920,0.796343,0.76146
2169,3082448,2504100,1.541224,1.25205
2170,1733844,1345938,0.866922,0.672969
2171,1628086,2686492,0.814043,1.343246
2172,1650500,1574230,0.82525,0.787115
2173,3163708,2373270,1.581854,1.186635
2174,1696286,1612830,0.848143,0.806415
2175,1908706,1511220,0.954353,0.75561
2176,1693504,2710848,0.846752,1.355424
2177,1872716,1566106,0.936358,0.783053
2178,2816246,2502526,1.408123,1.251263
2179,2230598,1643258,1.115299,0.821629
2180,1644302,1523322,0.822151,0.761661
2181,1633420,2630460,0.81671,1.31523
2182,1795122,1454982,0.897561,0.727491
2183,1713942,2718540,0.856971,1.35927
2184,1769164,1562718,0.884582,0.781359
2185,4035872,2496448,2.017936,1.248224
2186,2178438,1545424,1.089219,0.772712
2187,1954482,2588014,0.977241,1.294007
2188,1789550,1730020,0.894775,0.86501
2189,1758088,1516900,0.879044,0.75845
2190,1882662,2761590,0.941331,1.380795
2191,1600326,1517040,0.800163,0.75852
2192,1693080,1628514,0.84654,0.814257
2193,1694434,2946630,0.847217,1.473315
2194,1764518,1630452,0.882259,0.815226
2195,1730902,1718078,0.865451,0.859039
2196,2854340,2555830,1.42717,1.277915
2197,1939548,1618974,0.969774,0.809487
2198,1756446,1922122,0.878223,0.961061
2199,1930980,1504622,0.96549,0.752311
2200,1662628,2761866,0.831314,1.380933
2201,2725358,1723448,1.362679,0.861724
2202,1928636,1643894,0.964318,0.821947
2203,2031682,2739434,1.015841,1.369717
2204,1710418,1733018,0.855209,0.866509
2205,1682958,1463642,0.841479,0.731821
2206,1683618,2437582,0.841809,1.218791
2207,2886872,1641514,1.443436,0.820757
2208,1435854,2591740,0.717927,1.29587
2209,2579852,1859504,1.289926,0.929752
2210,1749616,1581384,0.874808,0.790692
2211,1658644,2583890,0.829322,1.291945
2212,2639464,1650162,1.319732,0.825081
2213,1899320,1630284,0.94966,0.815142
2214,1700354,2803190,0.850177,1.401595
2215,1589122,1401756,0.794561,0.700878
2216,2702144,1648696,1.351072,0.824348
2217,1587916,2691920,0.793958,1.34596
2218,1551182,1357520,0.775591,0.67876
2219,2893088,2656298,1.446544,1.328149
2220,1544610,1573640,0.772305,0.78682
2221,2524564,2763098,1.262282,1.381549
2222,1545568,1531392,0.772784,0.765696
2223,1666956,1438340,0.833478,0.71917
2224,2724812,2654970,1.362406,1.327485
2225,1430954,1709810,0.715477,0.854905
2226,2633540,1625666,1.31677,0.812833
2227,1732674,2852348,0.866337,1.426174
2228,1322880,1508222,0.66144,0.754111
2229,2720572,2588320,1.360286,1.29416
2230,1569530,1432658,0.784765,0.716329
2231,1687320,2841720,0.84366,1.42086
2232,2734410,1587008,1.367205,0.793504
2233,1571164,1641212,0.785582,0.820606
2234,1713934,2558052,0.856967,1.279026
2235,2938574,1454690,1.469287,0.727345
2236,1498848,1676984,0.749424,0.838492
2237,1597632,2759146,0.798816,1.379573
2238,2759862,1608836,1.379931,0.804418
2239,1695574,1499488,0.847787,0.749744
2240,1394866,2697402,0.697433,1.348701
2241,2875644,1543200,1.437822,0.7716
2242,1899320,2466120,0.94966,1.23306
2243,1696252,1571078,0.848126,0.785539
2244,1962158,2764648,0.981079,1.382324
2245,2608866,1612808,1.304433,0.806404
2246,1751006,1702790,0.875503,0.851395
2247,1500814,2521068,0.750407,1.260534
2248,2628196,1599880,1.314098,0.79994
2249,1855438,1774756,0.927719,0.887378
2250,1873510,2856140,0.936755,1.42807
2251,1632572,1621776,0.816286,0.810888
2252,2834684,1594956,1.417342,0.797478
2253,1846584,2929440,0.923292,1.46472
2254,1553928,1505698,0.776964,0.752849
2255,1514538,1708896,0.757269,0.854448
2256,3393390,1640736,1.696695,0.820368
2257,1695268,2585206,0.847634,1.292603
2258,1720874,1429068,0.860437,0.714534
2259,1591574,2987314,0.795787,1.493657
2260,1803254,1547950,0.901627,0.773975
2261,2666322,1517124,1.333161,0.758562
2262,1484288,2561510,0.742144,1.280755
2263,2893956,1555242,1.446978,0.777621
2264,1618480,1789820,0.80924,0.89491
2265,1490186,2670316,0.745093,1.335158
2266,1827794,1267684,0.913897,0.633842
2267,2760598,2848888,1.380299,1.424444
2268,1596604,1691046,0.798302,0.845523
2269,1746300,1537552,0.87315,0.768776
2270,2733812,2721266,1.366906,1.360633
2271,1682340,1691148,0.84117,0.845574
2272,1630736,1585426,0.815368,0.792713
2273,1694564,2464930,0.847282,1.232465
2274,2783620,1736300,1.39181,0.86815
2275,1491636,2708268,0.745818,1.354134
2276,2670172,1396676,1.335086,0.698338
2277,1601956,2466574,0.800978,1.233287
2278,1908440,1480340,0.95422,0.74017
2279,1687072,2517506,0.843536,1.258753
2280,3227420,1454700,1.61371,0.72735
2281,1640730,1673100,0.820365,0.83655
2282,1273470,2750316,0.636735,1.375158
2283,1815176,1565224,0.907588,0.782612
2284,3521160,2586228,1.76058,1.293114
2285,1957278,1456382,0.978639,0.728191
2286,1727838,2598818,0.863919,1.299409
2287,1905818,1545412,0.952909,0.772706
2288,1912406,2509306,0.956203,1.254653
2289,1353310,1597760,0.676655,0.79888
2290,1583776,1380960,0.791888,0.69048
2291,3055764,2810540,1.527882,1.40527
2292,1521018,1739598,0.760509,0.869799
2293,1656476,2556222,0.828238,1.278111
2294,2558368,1609414,1.279184,0.804707
2295,1548346,1606364,0.774173,0.803182
2296,1709606,2551624,0.854803,1.275812
2297,2939674,1708642,1.469837,0.854321
2298,1477840,1575348,0.73892,0.787674
2299,1888786,2523518,0.944393,1.261759
2300,1939450,1589640,0.969725,0.79482
2301,2755236,2676748,1.377618,1.338374
2302,1674762,1892320,0.837381,0.94616
2303,1555852,1505724,0.777926,0.752862
2304,1720418,2454638,0.860209,1.227319
2305,2503806,1454188,1.251903,0.727094
2306,1446576,2998488,0.723288,1.499244
2307,3033556,1478524,1.516778,0.739262
2308,1618482,1707478,0.809241,0.853739
2309,1575652,2790278,0.787826,1.395139
2310,2542732,1464110,1.271366,0.732055
2311,1768328,1506640,0.884164,0.75332
2312,1593358,2609710,0.796679,1.304855
2313,2895476,1909802,1.447738,0.954901
2314,1645696,1928674,0.822848,0.964337
2315,1566498,1556700,0.783249,0.77835
2316,2922202,2577616,1.461101,1.288808
2317,1533642,1688866,0.766821,0.844433
2318,1361970,2610320,0.680985,1.30516
2319,2729080,1754144,1.36454,0.877072
2320,1671964,1727098,0.835982,0.863549
2321,1912128,1554614,0.956064,0.777307
2322,1719432,2907920,0.859716,1.45396
2323,2756774,1586146,1.378387,0.793073
2324,1423612,1411118,0.711806,0.705559
2325,2800816,2886842,1.400408,1.443421
2326,1922036,1628018,0.961018,0.814009
2327,1841520,1551736,0.92076,0.775868
2328,1618594,2603090,0.809297,1.301545
2329,1895744,1511892,0.947872,0.755946
2330,1798332,2988578,0.899166,1.494289
2331,3177360,1704180,1.58868,0.85209
2332,1664166,1651388,0.832083,0.825694
2333,2046878,2507540,1.023439,1.25377
2334,1955888,2032312,0.977944,1.016156
2335,2090812,1959280,1.045406,0.97964
2336,1567320,1666488,0.78366,0.833244
2337,1542094,1585526,0.771047,0.792763
2338,2792408,2767446,1.396204,1.383723
2339,1451320,1378096,0.72566,0.689048
2340,2666468,3095056,1.333234,1.547528
2341,1931496,1484542,0.965748,0.742271
2342,1907690,1565100,0.953845,0.78255
2343,1756964,1845508,0.878482,0.922754
2344,1824400,2500338,0.9122,1.250169
2345,1662400,1493914,0.8312,0.746957
2346,3225100,1807008,1.61255,0.903504
2347,1789566,2751348,0.894783,1.375674
2348,1615594,1670864,0.807797,0.835432
2349,1672280,1677396,0.83614,0.838698
2350,1647962,2815104,0.823981,1.407552
2351,3374208,1570864,1.687104,0.785432
2352,1844702,1840912,0.922351,0.920456
2353,1753408,1550818,0.876704,0.775409
2354,1612324,3118794,0.806162,1.559397
2355,1537666,1624268,0.768833,0.812134
2356,1816472,1895060,0.908236,0.94753
2357,2747990,1840772,1.373995,0.920386
2358,1522340,1424456,0.76117,0.712228
2359,2611026,2625118,1.305513,1.312559
2360,1397792,1496326,0.698896,0.748163
2361,2654392,2647300,1.327196,1.32365
2362,1594452,1695514,0.797226,0.847757
2363,1672036,1934914,0.836018,0.967457
2364,2700930,1611866,1.350465,0.805933
2365,1683866,2654122,0.841933,1.327061
2366,1414528,1357630,0.707264,0.678815
2367,2753476,2850502,1.376738,1.425251
2368,1449354,1740884,0.724677,0.870442
2369,2576530,1605464,1.288265,0.802732
2370,1682158,2766998,0.841079,1.383499
2371,1414180,1689068,0.70709,0.844534
2372,2685018,1684598,1.342509,0.842299
2373,1609902,2682422,0.804951,1.341211
2374,2570528,1667294,1.285264,0.833647
2375,1548722,1500944,0.774361,0.750472
2376,2547548,2571982,1.273774,1.285991
2377,1664656,1484838,0.832328,0.742419
2378,1502620,2534726,0.75131,1.267363
2379,2976670,1804454,1.488335,0.902227
2380,1436320,1378228,0.71816,0.689114
2381,1539452,2568960,0.769726,1.28448
2382,2701530,2527494,1.350765,1.263747
2383,1844060,1627046,0.92203,0.813523
2384,1546528,1573564,0.773264,0.786782
2385,3409812,2678630,1.704906,1.339315
2386,1780354,1520684,0.890177,0.760342
2387,1857446,2453806,0.928723,1.226903
2388,1522876,1451896,0.761438,0.725948
2389,1537182,1721436,0.768591,0.860718
2390,2976678,2710924,1.488339,1.355462
2391,1763156,1551634,0.881578,0.775817
2392,1795106,2503434,0.897553,1.251717
2393,1539960,1596382,0.76998,0.798191
2394,1620316,1621854,0.810158,0.810927
2395,2846356,2850516,1.423178,1.425258
2396,1390888,1677830,0.695444,0.838915
2397,2728844,1409914,1.364422,0.704957
2398,1586172,2475744,0.793086,1.237872
2399,1433020,1657876,0.71651,0.828938
2400,2961604,2780484,1.480802,1.390242
2401,1541244,1634462,0.770622,0.817231
2402,2553242,1533168,1.276621,0.766584
2403,1845640,2383822,0.92282,1.191911
2404,1837424,1516630,0.918712,0.758315
2405,1504794,2563860,0.752397,1.28193
2406,2615766,1433640,1.307883,0.71682
2407,2047500,2627868,1.02375,1.313934
2408,1961006,2469706,0.980503,1.234853
2409,1783294,1468566,0.891647,0.734283
2410,1575408,1525644,0.787704,0.762822
2411,3129916,2470276,1.564958,1.235138
2412,1770316,1488494,0.885158,0.744247
2413,1877246,3016046,0.938623,1.508023
2414,1464142,1448190,0.732071,0.724095
2415,3134108,2492694,1.567054,1.246347
2416,1826738,1528936,0.913369,0.764468
2417,1482218,1543328,0.741109,0.771664
2418,1845738,2654952,0.922869,1.327476
2419,1301630,1344702,0.650815,0.672351
2420,3193770,2396376,1.596885,1.198188
2421,1871770,1502680,0.935885,0.75134
2422,1774836,2608978,0.887418,1.304489
2423,1781168,1536746,0.890584,0.768373
2424,1587392,2658346,0.793696,1.329173
2425,2827422,1444074,1.413711,0.722037
2426,1864380,2586094,0.93219,1.293047
2427,1782942,1428276,0.891471,0.714138
2428,1746794,2609246,0.873397,1.304623
2429,2768846,1680490,1.384423,0.840245
2430,1793186,1500266,0.896593,0.750133
2431,1538120,2778964,0.76906,1.389482
2432,2017900,1623560,1.00895,0.81178
2433,2076010,1532820,1.038005,0.76641
2434,1933178,2768476,0.966589,1.384238
2435,1888026,1736650,0.944013,0.868325
2436,1628866,2626694,0.814433,1.313347
2437,2848096,1401972,1.424048,0.700986
2438,1410344,1657628,0.705172,0.828814
2439,2717924,2721484,1.358962,1.360742
2440,1701002,1641342,0.850501,0.820671
2441,1523266,1821536,0.761633,0.910768
2442,2725706,2534372,1.362853,1.267186
2443,1799058,1512106,0.899529,0.756053
2444,1574150,1624216,0.787075,0.812108
2445,1612852,3215756,0.806426,1.607878
2446,2866396,1636238,1.433198,0.818119
2447,1597526,1696636,0.798763,0.848318
2448,1694574,1732024,0.847287,0.866012
2449,2607022,2819866,1.303511,1.409933
2450,1320922,1630114,0.660461,0.815057
2451,2679762,1400386,1.339881,0.700193
2452,1526538,1901810,0.763269,0.950905
2453,2686902,2702444,1.343451,1.351222
2454,1605982,1594860,0.802991,0.79743
2455,1691272,1658154,0.845636,0.829077
2456,2677504,2645860,1.338752,1.32293
2457,1832464,1345194,0.916232,0.672597
2458,1668202,2430538,0.834101,1.215269
2459,1824086,2917340,0.912043,1.45867
2460,2788214,1540960,1.394107,0.77048
2461,1897218,1594968,0.948609,0.797484
2462,1801322,1502906,0.900661,0.751453
2463,1727920,2943906,0.86396,1.471953
2464,1495112,1512824,0.747556,0.756412
2465,2730354,1672606,1.365177,0.836303
2466,1587858,2716296,0.793929,1.358148
2467,2819446,1517198,1.409723,0.758599
2468,1560790,2507936,0.780395,1.253968
2469,1690734,1667440,0.845367,0.83372
2470,2931862,1678308,1.465931,0.839154
2471,1772654,2655796,0.886327,1.327898
2472,1691474,1489462,0.845737,0.744731
2473,1794852,2714158,0.897426,1.357079
2474,1718512,1636134,0.859256,0.818067
2475,2884026,1475298,1.442013,0.737649
2476,1633126,1792498,0.816563,0.896249
2477,1781854,2661898,0.890927,1.330949
2478,1879870,1527798,0.939935,0.763899
2479,2861772,2711584,1.430886,1.355792
2480,1664302,1677062,0.832151,0.838531
2481,1715916,1610996,0.857958,0.805498
2482,1781288,2501270,0.890644,1.250635
2483,2972238,1416070,1.486119,0.708035
2484,1791190,2467362,0.895595,1.233681
2485,2107560,1554552,1.05378,0.777276
2486,1692132,2510210,0.846066,1.255105
2487,1780814,1511496,0.890407,0.755748
2488,1799936,2634188,0.899968,1.317094
2489,1455048,1597054,0.727524,0.798527
2490,2675822,2571890,1.337911,1.285945
2491,1391784,1428744,0.695892,0.714372
2492,3000568,2485182,1.500284,1.242591
2493,1596566,1528256,0.798283,0.764128
2494,1622862,2497874,0.811431,1.248937
2495,1764344,1431988,0.882172,0.715994
2496,2746850,2641572,1.373425,1.320786
2497,1559258,1625990,0.779629,0.812995
2498,1504320,1641774,0.75216,0.820887
2499,2758026,1904684,1.379013,0.952342
2500,1480148,3039262,0.740074,1.519631
2501,2849428,1553760,1.424714,0.77688
2502,1612368,1577412,0.806184,0.788706
2503,1432230,2621482,0.716115,1.310741
2504,2840716,1557176,1.420358,0.778588
2505,1540706,1674376,0.770353,0.837188
2506,2575822,2616202,1.287911,1.308101
2507,1744358,1466316,0.872179,0.733158
2508,1684738,1861568,0.842369,0.930784
2509,2604230,2743708,1.302115,1.371854
2510,1807260,1510200,0.90363,0.7551
2511,1779296,1710094,0.889648,0.855047
2512,1577610,2778870,0.788805,1.389435
2513,2789966,1622376,1.394983,0.811188
2514,1775882,2511510,0.887941,1.255755
2515,1763976,1385442,0.881988,0.692721
2516,1772990,2657384,0.886495,1.328692
2517,2754712,1495464,1.377356,0.747732
2518,1692488,1530170,0.846244,0.765085
2519,1790796,2729268,0.895398,1.364634
2520,1682596,1549926,0.841298,0.774963
2521,1809818,2578376,0.904909,1.289188
2522,2840812,1665620,1.420406,0.83281
2523,1541056,2547366,0.770528,1.273683
2524,1596212,1405190,0.798106,0.702595
2525,2896010,1482182,1.448005,0.741091
2526,1647270,3119134,0.823635,1.559567
2527,1599444,1513158,0.799722,0.756579
2528,2878832,1492196,1.439416,0.746098
2529,1737742,2534664,0.868871,1.267332
2530,1964454,2513728,0.982227,1.256864
2531,1684460,1500154,0.84223,0.750077
2532,1924582,1470928,0.962291,0.735464
2533,3435766,2485348,1.717883,1.242674
2534,1715852,1641886,0.857926,0.820943
2535,1588830,2637856,0.794415,1.318928
2536,1692264,1656044,0.846132,0.828022
2537,1808004,2525306,0.904002,1.262653
2538,1665152,1345416,0.832576,0.672708
2539,1841628,2752754,0.920814,1.376377
2540,3002690,1583646,1.501345,0.791823
2541,1711282,1422396,0.855641,0.711198
2542,1656058,2616592,0.828029,1.308296
2543,3059242,1702994,1.529621,0.851497
2544,1747730,2461104,0.873865,1.230552
2545,1796544,1515540,0.898272,0.75777
2546,1582842,1525964,0.791421,0.762982
2547,1610274,3221580,0.805137,1.61079
2548,2639914,1739088,1.319957,0.869544
2549,1604228,1669362,0.802114,0.834681
2550,1612366,1607806,0.806183,0.803903
2551,2819008,2969982,1.409504,1.484991
2552,1700290,1737206,0.850145,0.868603
2553,1736248,1543002,0.868124,0.771501
2554,1568710,1848902,0.784355,0.924451
2555,2635832,2861860,1.317916,1.43093
2556,1550206,1727152,0.775103,0.863576
2557,3092632,1530450,1.546316,0.765225
2558,1736600,2008562,0.8683,1.004281
2559,1850530,1517588,0.925265,0.758794
2560,1861110,2493684,0.930555,1.246842
2561,1939082,2730366,0.969541,1.365183
2562,2027912,1493348,1.013956,0.746674
2563,1476350,1397946,0.738175,0.698973
2564,2878832,3188356,1.439416,1.594178
2565,1636534,1831740,0.818267,0.91587
2566,1789704,1786142,0.894852,0.893071
2567,1859882,1718756,0.929941,0.859378
2568,2780830,1854240,1.390415,0.92712
2569,1521172,1907254,0.760586,0.953627
2570,1790132,1745156,0.895066,0.872578
2571,1773180,2808442,0.88659,1.404221
2572,2436394,1783074,1.218197,0.891537
2573,1477466,1415280,0.738733,0.70764
2574,3110190,2883558,1.555095,1.441779
2575,1638840,1760968,0.81942,0.880484
2576,1488430,1533308,0.744215,0.766654
2577,2686376,2888780,1.343188,1.44439
2578,1561224,1627286,0.780612,0.813643
2579,1596424,1550754,0.798212,0.775377
2580,2896712,1798818,1.448356,0.899409
2581,1755284,2742308,0.877642,1.371154
2582,1801620,1437278,0.90081,0.718639
2583,2277956,2633412,1.138978,1.316706
2584,1656998,1772090,0.828499,0.886045
2585,2088928,1510730,1.044464,0.755365
2586,1638632,2942438,0.819316,1.471219
2587,1800772,1711332,0.900386,0.855666
2588,2851998,1500424,1.425999,0.750212
2589,1594062,2514380,0.797031,1.25719
2590,1851238,1694090,0.925619,0.847045
2591,1684526,2432514,0.842263,1.216257
2592,2948896,1593878,1.474448,0.796939
2593,1690288,1714024,0.845144,0.857012
2594,1731314,2543414,0.865657,1.271707
2595,1833636,1706442,0.916818,0.853221
2596,2744828,1773222,1.372414,0.886611
2597,1587278,2693070,0.793639,1.346535
2598,1577736,1501022,0.788868,0.750511
2599,2665110,1584486,1.332555,0.792243
2600,1426308,2769442,0.713154,1.384721
2601,2808784,1515876,1.404392,0.757938
2602,1454804,1737356,0.727402,0.868678
2603,2471466,2879922,1.235733,1.439961
2604,1550940,1346244,0.77547,0.673122
2605,1450336,1645784,0.725168,0.822892
2606,2516026,2475088,1.258013,1.237544
2607,1684450,1437508,0.842225,0.718754
2608,3379240,2944346,1.68962,1.472173
2609,1853052,1410974,0.926526,0.705487
2610,1851088,2507088,0.925544,1.253544
2611,1561388,1516536,0.780694,0.758268
2612,1812788,1762250,0.906394,0.881125
2613,1715444,2625446,0.857722,1.312723
2614,1786404,1656978,0.893202,0.828489
2615,2830114,2547708,1.415057,1.273854
2616,1615186,1496234,0.807593,0.748117
2617,1719662,2409978,0.859831,1.204989
2618,2573056,1571468,1.286528,0.785734
2619,1392492,1597418,0.696246,0.798709
2620,2837690,2414182,1.418845,1.207091
2621,1534344,2659178,0.767172,1.329589
2622,2019938,1448744,1.009969,0.724372
2623,1630554,1556900,0.815277,0.77845
2624,1739394,2850948,0.869697,1.425474
2625,2776042,1402126,1.388021,0.701063
2626,1507026,2770996,0.753513,1.385498
2627,1669138,1649126,0.834569,0.824563
2628,2802754,1535140,1.401377,0.76757
2629,1560440,1834010,0.78022,0.917005
2630,1816368,2551284,0.908184,1.275642
2631,2844918,1584956,1.422459,0.792478
2632,1748814,2748124,0.874407,1.374062
2633,2151586,1818758,1.075793,0.909379
2634,1723206,1732238,0.861603,0.866119
2635,2047426,1689408,1.023713,0.844704
2636,1747452,2770228,0.873726,1.385114
2637,1651516,1489470,0.825758,0.744735
2638,3078844,1708984,1.539422,0.854492
2639,1550716,2470626,0.775358,1.235313
2640,1824612,1315838,0.912306,0.657919
2641,1889110,2933114,0.944555,1.466557
2642,1970730,1671394,0.985365,0.835697
2643,1703592,1597084,0.851796,0.798542
2644,2828856,2744388,1.414428,1.372194
2645,1857470,1616274,0.928735,0.808137
2646,1874596,1588396,0.937298,0.794198
2647,1871526,2449730,0.935763,1.224865
2648,1725338,1599992,0.862669,0.799996
2649,1688542,2656960,0.844271,1.32848
2650,2936912,1378088,1.468456,0.689044
2651,1643346,2816130,0.821673,1.408065
2652,1795900,1663272,0.89795,0.831636
2653,1798942,1669646,0.899471,0.834823
2654,3135146,1764578,1.567573,0.882289
2655,1540956,2817294,0.770478,1.408647
2656,1668158,1489400,0.834079,0.7447
2657,1660794,1575478,0.830397,0.787739
2658,3223868,2900928,1.611934,1.450464
2659,1479300,1594784,0.73965,0.797392
2660,2001068,1683840,1.000534,0.84192
2661,1870904,2630920,0.935452,1.31546
2662,1845044,1557068,0.922522,0.778534
2663,1553866,1667158,0.776933,0.833579
2664,3407412,2560540,1.703706,1.28027
2665,1767628,1584720,0.883814,0.79236
2666,1392454,2749416,0.696227,1.374708
2667,1552920,1427770,0.77646,0.713885
2668,1889832,2823964,0.944916,1.411982
2669,3011574,1483352,1.505787,0.741676
2670,1417024,1522488,0.708512,0.761244
2671,1708816,2732070,0.854408,1.366035
2672,1899730,1738654,0.949865,0.869327
2673,2875346,1570322,1.437673,0.785161
2674,1578182,2579860,0.789091,1.28993
2675,1782696,1427898,0.891348,0.713949
2676,1668544,2479048,0.834272,1.239524
2677,2907436,1657184,1.453718,0.828592
2678,1632480,2496308,0.81624,1.248154
2679,1773956,1542792,0.886978,0.771396
2680,1664232,2464122,0.832116,1.232061
2681,3054820,1736198,1.52741,0.868099
2682,1779076,1542640,0.889538,0.77132
2683,2313440,2596628,1.15672,1.298314
2684,1709380,1740538,0.85469,0.870269
2685,1544096,1523708,0.772048,0.761854
2686,1578786,2556632,0.789393,1.278316
2687,3217514,1674534,1.608757,0.837267
2688,1672878,2758386,0.836439,1.379193
2689,1887668,1566578,0.943834,0.783289
2690,2081816,1683390,1.040908,0.841695
2691,1742652,2712966,0.871326,1.356483
2692,1798590,1708834,0.899295,0.854417
2693,1698538,1595178,0.849269,0.797589
2694,3378832,2672558,1.689416,1.336279
2695,1912132,1591736,0.956066,0.795868
2696,1779132,1653692,0.889566,0.826846
2697,1911300,2518636,0.95565,1.259318
2698,2001682,1403142,1.000841,0.701571
2699,1705902,2730818,0.852951,1.365409
2700,1770982,1607974,0.885491,0.803987
2701,1531850,2507866,0.765925,1.253933
2702,2653022,1598210,1.326511,0.799105
2703,1619414,1764586,0.809707,0.882293
2704,2507630,1740764,1.253815,0.870382
2705,1501266,2669960,0.750633,1.33498
2706,1549158,1696890,0.774579,0.848445
2707,2804722,2795186,1.402361,1.397593
2708,1644996,1406498,0.822498,0.703249
2709,1674042,1496760,0.837021,0.74838
2710,3163852,2871116,1.581926,1.435558
