index,package_cycles,dram_cycles,package_ms,dram_ms
57,1301898,1348178,1.00146,1.03706
58,1307774,1261455,1.00598,0.97035
59,1217580,1352572,0.9366,1.04044
60,1314846,1335945,1.01142,1.02765
61,1355328,1239420,1.04256,0.9534
62,1314833,6890,1.01141,0.0053
63,1207713,1352416,0.92901,1.04032
64,1313312,1238848,1.01024,0.95296
65,1308060,1349218,1.0062,1.03786
66,1306968,1245881,1.00536,0.95837
67,1314430,1366118,1.0111,1.05086
68,1305291,1272453,1.00407,0.97881
69,1339221,1254864,1.03017,0.96528
70,1309802,1356225,1.00754,1.04325
71,1310907,1260012,1.00839,0.96924
72,1204814,1363440,0.92678,1.0488
73,1303510,1251367,1.0027,0.96259
74,1331538,1271166,1.02426,0.97782
75,1296893,1347216,0.99761,1.03632
76,1311687,1248962,1.00899,0.96074
77,1304043,1277939,1.00311,0.98303
78,1320475,1370421,1.01575,1.05417
79,1300754,7163,1.00058,0.00551
80,1306435,1256918,1.00495,0.96686
81,1306981,1381809,1.00537,1.06293
82,1314092,1235806,1.01084,0.95062
83,1306552,1352624,1.00504,1.04048
84,1306487,1241903,1.00499,0.95531
85,1296568,1375634,0.99736,1.05818
86,1325480,1251198,1.0196,0.96246
87,1183026,7176,0.91002,0.00552
88,1311271,1274429,1.00867,0.98033
89,1316172,1376557,1.01244,1.05889
90,1398826,1250626,1.07602,0.96202
91,1225549,1280344,0.94273,0.98488
92,1300559,1360736,1.00043,1.04672
93,1311128,1242150,1.00856,0.9555
94,1304745,1360697,1.00365,1.04669
95,1313845,1242410,1.01065,0.9557
96,1320956,1273909,1.01612,0.97993
97,1299090,1356264,0.9993,1.04328
98,1325805,1283516,1.01985,0.98732
99,1188018,1268085,0.91386,0.97545
100,1325428,7176,1.01956,0.00552
101,1335022,1361516,1.02694,1.04732
102,1312792,1245972,1.00984,0.95844
103,1300832,1353560,1.00064,1.0412
104,1299051,1240135,0.99927,0.95395
105,1299558,1346332,0.99966,1.03564
106,1314040,7124,1.0108,0.00548
107,1300208,1218659,1.00016,0.93743
108,1314196,1380912,1.01092,1.06224
109,1238497,1245465,0.95269,0.95805
110,1306305,1360463,1.00485,1.04651
111,1307020,1243541,1.0054,0.95657
112,1307254,1354522,1.00558,1.04194
113,1312441,1246076,1.00957,0.95852
114,1303328,1381692,1.00256,1.06284
115,1303874,1239797,1.00298,0.95369
116,1300845,1358812,1.00065,1.04524
117,1306396,1233466,1.00492,0.94882
118,1306487,1335945,1.00499,1.02765
119,1311700,1339923,1.009,1.03071
120,1307085,1246050,1.00545,0.9585
121,1274650,1354548,0.9805,1.04196
122,1308190,1288820,1.0063,0.9914
123,1304914,1252420,1.00378,0.9634
124,1302431,1368510,1.00187,1.0527
125,1318759,1250678,1.01443,0.96206
126,1322685,1347437,1.01745,1.03649
127,1200823,1262482,0.92371,0.97114
128,1308749,1280643,1.00673,0.98511
129,1325714,7163,1.01978,0.00551
130,1325480,1345955,1.0196,1.03535
131,1309425,1240330,1.00725,0.9541
132,1310062,1341613,1.00774,1.03201
133,1328405,1268436,1.02185,0.97572
134,1187628,1353404,0.91356,1.04108
135,1318993,1274039,1.01461,0.98003
136,1308255,1256723,1.00635,0.96671
137,1298232,1362257,0.99864,1.04789
138,1316393,1259570,1.01261,0.9689
139,1303419,1352884,1.00263,1.04068
140,1309854,1245660,1.00758,0.9582
141,1300156,1355237,1.00012,1.04249
142,1312922,6721,1.00994,0.00517
143,1298674,1248858,0.99898,0.96066
144,1309893,1342627,1.00761,1.03279
145,1310413,1245296,1.00801,0.95792
146,1321918,1355965,1.01686,1.04305
147,1295086,1255072,0.99622,0.96544
148,1306370,1358903,1.0049,1.04531
149,1214902,1225835,0.93454,0.94295
150,1309581,1345474,1.00737,1.03498
151,1304732,1247948,1.00364,0.95996
152,1307891,1360827,1.00607,1.04679
153,1299454,2571881,0.99958,1.97837
154,1306435,1350401,1.00495,1.03877
155,1302574,1257581,1.00198,0.96737
156,1317212,1364558,1.01324,1.04966
157,1309646,1240577,1.00742,0.95429
158,1322230,1323556,1.0171,1.01812
159,1319474,1225328,1.01498,0.94256
160,1316666,1385098,1.01282,1.06546
161,1219335,1215825,0.93795,0.93525
162,1300598,1343134,1.00046,1.03318
163,1310829,1341275,1.00833,1.03175
164,1309490,2566109,1.0073,1.97393
165,1310608,1330433,1.00816,1.02341
166,1318642,1323322,1.01434,1.01794
167,1307436,1226745,1.00572,0.94365
168,1298609,1343771,0.99893,1.03367
169,1224483,1338454,0.94191,1.02958
170,1320865,1233895,1.01605,0.94915
171,1321086,1330355,1.01622,1.02335
172,1307631,1351103,1.00587,1.03931
173,1301300,1232140,1.001,0.9478
174,1311310,1351350,1.0087,1.0395
175,1314313,1226576,1.01101,0.94352
176,1313832,1349166,1.01064,1.03782
177,1224158,1329458,0.94166,1.02266
178,1320553,1211665,1.01581,0.93205
179,1314391,1353508,1.01107,1.04116
180,1314950,1328327,1.0115,1.02179
181,1306006,1332227,1.00462,1.02479
182,1313520,1229709,1.0104,0.94593
183,1312285,1344772,1.00945,1.03444
184,1217476,1219491,0.93652,0.93807
185,1308190,1338376,1.0063,1.02952
186,1326247,1323023,1.02019,1.01771
187,1320371,1320462,1.01567,1.01574
188,1301872,1241461,1.00144,0.95497
189,1326494,1332292,1.02038,1.02484
190,1315483,1317030,1.01191,1.0131
191,1326260,1326910,1.0202,1.0207
192,1189240,1231217,0.9148,0.94709
193,1301300,1352065,1.001,1.04005
194,1319409,1248663,1.01493,0.96051
195,1315132,1329250,1.01164,1.0225
196,1308268,1350869,1.00636,1.03913
197,1299090,1222442,0.9993,0.94034
198,1319383,1328639,1.01491,1.02203
199,1319760,1317095,1.0152,1.01315
200,1308684,1325818,1.00668,1.01986
201,1320293,1233050,1.01561,0.9485
202,1210859,7202,0.93143,0.00554
203,1312337,1337518,1.00949,1.02886
204,1307631,1333111,1.00587,1.02547
205,1299779,1200823,0.99983,0.92371
206,1306292,1338740,1.00484,1.0298
207,1299480,1323101,0.9996,1.01777
208,1308320,1335672,1.0064,1.02744
209,1337089,1235637,1.02853,0.95049
210,1321749,1317212,1.01673,1.01324
211,1220921,1338480,0.93917,1.0296
212,1308697,1246362,1.00669,0.95874
213,1299155,1323868,0.99935,1.01836
214,1321281,1353625,1.01637,1.04125
215,1315873,6396,1.01221,0.00492
216,1304342,1272661,1.00334,0.97897
217,1322243,1219088,1.01711,0.93776
218,1320462,1344499,1.01574,1.03423
219,1215890,7189,0.9353,0.00553
220,1307215,1313962,1.00555,1.01074
221,1294059,1334216,0.99543,1.02632
222,1307813,1223963,1.00601,0.94151
223,1311700,1327209,1.009,1.02093
224,1311362,7150,1.00874,0.0055
225,1323673,1337154,1.01821,1.02858
226,1305993,1240876,1.00461,0.95452
227,1327820,1338454,1.0214,1.02958
228,1306071,1331317,1.00467,1.02409
229,1210365,1232010,0.93105,0.9477
230,1326585,1333046,1.02045,1.02542
231,1315977,1324284,1.01229,1.01868
232,1305954,1254045,1.00458,0.96465
233,1314183,7332,1.01091,0.00564
234,1307228,1331785,1.00556,1.02445
235,1306656,1320124,1.00512,1.01548
236,1299740,1248143,0.9998,0.96011
237,1315392,1332383,1.01184,1.02491
238,1214421,1337518,0.93417,1.02886
239,1314989,1228110,1.01153,0.9447
240,1299376,1330524,0.99952,1.02348
241,1320553,1351662,1.01581,1.03974
242,1314365,1230216,1.01105,0.94632
243,1307046,1312311,1.00542,1.00947
244,1314027,7150,1.01079,0.0055
245,1314937,1315756,1.01149,1.01212
246,1326065,1333033,1.02005,1.02541
247,1316536,1233817,1.01272,0.94909
248,1179958,1331447,0.90766,1.02419
249,1341990,1336465,1.0323,1.02805
250,1320020,1242410,1.0154,0.9557
251,1307150,1322841,1.0055,1.01757
252,1328704,1332305,1.02208,1.02485
253,1299571,1218737,0.99967,0.93749
254,1327807,1347307,1.02139,1.03639
255,1208012,1336842,0.92924,1.02834
256,1305967,1205308,1.00459,0.92716
257,1306032,1344421,1.00464,1.03417
258,1320644,1328652,1.01588,1.02204
259,1312805,1249664,1.00985,0.96128
260,1320007,1343836,1.01539,1.03372
261,1304901,1318863,1.00377,1.01451
262,1309581,1238302,1.00737,0.95254
263,1297972,1332318,0.99844,1.02486
264,1216865,7137,0.93605,0.00549
265,1320670,1348113,1.0159,1.03701
266,1306487,1234792,1.00499,0.94984
267,1300104,1340872,1.00008,1.03144
268,1301950,1332643,1.0015,1.02511
269,1341158,6357,1.03166,0.00489
270,1299428,1211145,0.99956,0.93165
271,1282788,1324960,0.98676,1.0192
272,1313988,1329757,1.01076,1.02289
273,1320124,1320033,1.01548,1.01541
274,1303978,1230853,1.00306,0.94681
275,1307540,1340131,1.0058,1.03087
276,1299454,1338415,0.99958,1.02955
277,1225939,1217333,0.94303,0.93641
278,1304797,1333709,1.00369,1.02593
279,1301157,1330472,1.00089,1.02344
280,1305473,1247922,1.00421,0.95994
281,1315964,1330459,1.01228,1.02343
282,1312389,1331356,1.00953,1.02412
283,1306279,1324024,1.00483,1.01848
284,1316289,1217008,1.01253,0.93616
285,1310517,1332318,1.00809,1.02486
286,1302665,1356030,1.00205,1.0431
287,1298206,1221480,0.99862,0.9396
288,1302925,1346358,1.00225,1.03566
289,1338896,1241006,1.02992,0.95462
290,1204957,1339221,0.92689,1.03017
291,1314612,1337596,1.01124,1.02892
292,1302639,1325025,1.00203,1.01925
293,1310374,1219725,1.00798,0.93825
294,1305122,1343641,1.00394,1.03357
295,1309165,1226693,1.00705,0.94361
296,1298401,1338493,0.99877,1.02961
297,1323517,1350778,1.01809,1.03906
298,1303419,1227005,1.00263,0.94385
299,1295359,1355848,0.99643,1.04296
300,1320930,1331421,1.0161,1.02417
301,1229007,1245270,0.94539,0.9579
302,1320566,1355211,1.01582,1.04247
303,1302600,1201018,1.002,0.92386
304,1303770,1345409,1.0029,1.03493
305,1309204,1331421,1.00708,1.02417
306,1305291,1318954,1.00407,1.01458
307,1299454,1216124,0.99958,0.93548
308,1313429,1341938,1.01033,1.03226
309,1341080,7150,1.0316,0.0055
310,1210950,1348113,0.9315,1.03701
311,1303042,1204606,1.00234,0.92662
312,1310569,1357291,1.00813,1.04407
313,1302678,1328366,1.00206,1.02182
314,1315522,1317030,1.01194,1.0131
315,1306435,1247220,1.00495,0.9594
316,1307111,1331499,1.00547,1.02423
317,1310972,1313273,1.00844,1.01021
318,1302522,1333475,1.00194,1.02575
319,1305174,1213134,1.00398,0.93318
320,1306214,1347255,1.00478,1.03635
321,1278901,1317212,0.98377,1.01324
322,1315691,1239355,1.01207,0.95335
323,1320683,1357616,1.01591,1.04432
324,1312090,1345305,1.0093,1.03485
325,1322854,1212757,1.01758,0.93289
326,1187251,1338623,0.91327,1.02971
327,1313559,1238861,1.01043,0.95297
328,1306604,1337622,1.00508,1.02894
329,1324206,1352078,1.01862,1.04006
330,1304199,1212939,1.00323,0.93303
331,1301560,1363219,1.0012,1.04863
332,1299831,1337622,0.99987,1.02894
333,1319981,1226693,1.01537,0.94361
334,1320904,1329458,1.01608,1.02266
335,1313559,1342497,1.01043,1.03269
336,1307852,1220063,1.00604,0.93851
337,1201889,1360840,0.92453,1.0468
338,1306695,1226771,1.00515,0.94367
339,1307527,1322191,1.00579,1.01707
340,1299740,1304680,0.9998,1.0036
341,1306734,1330940,1.00518,1.0238
342,1313572,1273532,1.01044,0.97964
343,1301716,1361308,1.00132,1.04716
344,1298115,1234428,0.99855,0.94956
345,1308164,1359228,1.00628,1.04556
346,1320540,2564016,1.0158,1.97232
347,1313871,1249560,1.01067,0.9612
348,1307202,1399502,1.00554,1.07654
349,1341457,1340456,1.03189,1.03112
350,1299753,1220466,0.99981,0.93882
351,1188148,1252589,0.91396,0.96353
352,1310127,1337375,1.00779,1.02875
353,1305343,1357291,1.00411,1.04407
354,1306578,1235949,1.00506,0.95073
355,1306448,1366417,1.00496,1.05109
356,1300858,6773,1.00066,0.00521
357,1306266,1236963,1.00482,0.95151
358,1313728,23218,1.01056,0.01786
359,1310933,1347684,1.00841,1.03668
360,1336010,1246934,1.0277,0.95918
361,1302106,1277146,1.00162,0.98242
362,1308190,1357993,1.0063,1.04461
363,1320241,1274143,1.01557,0.98011
364,1204281,1361958,0.92637,1.04766
365,1304979,1231334,1.00383,0.94718
366,1307215,1348243,1.00555,1.03711
367,1299220,1217008,0.9994,0.93616
368,1313988,1381588,1.01076,1.06276
369,1321021,1205438,1.01617,0.92726
370,1306708,1394549,1.00516,1.07273
371,1306617,7267,1.00509,0.00559
372,1303289,1227239,1.00253,0.94403
373,1303861,1365910,1.00297,1.0507
374,1324934,1219530,1.01918,0.9381
375,1213043,1372748,0.93311,1.05596
376,1314573,1338948,1.01121,1.02996
377,1313468,1257230,1.01036,0.9671
378,1403818,1346579,1.07986,1.03583
379,1201174,1238146,0.92398,0.95242
380,1317550,1373905,1.0135,1.05685
381,1327066,1242787,1.02082,0.95599
382,1306656,1238562,1.00512,0.95274
383,1305772,1403220,1.00444,1.0794
384,1297920,1261130,0.9984,0.9701
385,1312337,1266629,1.00949,0.97433
386,1289353,1356979,0.99181,1.04383
387,1303419,1348425,1.00263,1.03725
388,1323907,1253239,1.01839,0.96403
389,1205711,1273103,0.92747,0.97931
390,1305135,1357928,1.00395,1.04456
391,1302262,1275014,1.00174,0.98078
392,1305187,7150,1.00399,0.0055
393,1308424,1248962,1.00648,0.96074
394,1305200,1378728,1.004,1.06056
395,1303042,1241123,1.00234,0.95471
396,1302795,1359657,1.00215,1.04589
397,1310192,1243840,1.00784,0.9568
398,1298258,1346592,0.99866,1.03584
399,1308398,1246557,1.00646,0.95889
400,1298102,1384097,0.99854,1.06469
401,1309945,1249352,1.00765,0.96104
402,1302977,1249807,1.00229,0.96139
403,1302899,1379937,1.00223,1.06149
404,1305590,1248351,1.0043,0.96027
405,1309204,1252095,1.00708,0.96315
406,1310972,1363167,1.00844,1.04859
407,1337076,1241760,1.02852,0.9552
408,1208649,1367041,0.92973,1.05157
409,1324869,1240109,1.01913,0.95393
410,1299454,1359891,0.99958,1.04607
411,1303419,1247246,1.00263,0.95942
412,1306838,1409200,1.00526,1.084
413,1299649,1242124,0.99973,0.95548
414,1309178,1378598,1.00706,1.06046
415,1296295,1241994,0.99715,0.95538
416,1302756,1257347,1.00212,0.96719
417,1306773,1372449,1.00521,1.05573
418,1306305,7189,1.00485,0.00553
419,1299428,1241500,0.99956,0.955
420,1333332,1365871,1.02564,1.05067
421,1263093,1247779,0.97161,0.95983
422,1306565,1231321,1.00505,0.94717
423,1306669,1368523,1.00513,1.05271
424,1311726,1401101,1.00902,1.07777
425,1301144,1212861,1.00088,0.93297
426,1313286,1260727,1.01022,0.96979
427,1320410,1355003,1.0157,1.04231
428,1309087,7163,1.00699,0.00551
429,1226186,1257659,0.94322,0.96743
430,1320137,1371240,1.01549,1.0548
431,1312506,7202,1.00962,0.00554
432,1322295,1248481,1.01715,0.96037
433,1214837,1288573,0.93449,0.99121
434,1313624,7202,1.01048,0.00554
435,1311193,1382303,1.00861,1.06331
436,1314807,1209559,1.01139,0.93043
437,1306513,1391221,1.00501,1.07017
438,1301638,1232062,1.00126,0.94774
439,1320319,1245868,1.01563,0.95836
440,1312207,1337830,1.00939,1.0291
441,1309074,1371396,1.00698,1.05492
442,1312623,1241006,1.00971,0.95462
443,1318200,1347242,1.014,1.03634
444,1304810,1266759,1.0037,0.97443
445,1188681,1259700,0.91437,0.969
446,1305525,1407055,1.00425,1.08235
447,1304992,1175993,1.00384,0.90461
448,1318707,1351649,1.01439,1.03973
449,1313039,1260896,1.01003,0.96992
450,1297491,1374061,0.99807,1.05697
451,1307137,1244334,1.00549,0.95718
452,1300221,1349179,1.00017,1.03783
453,1314157,7163,1.01089,0.00551
454,1298947,1228266,0.99919,0.94482
455,1308489,1371383,1.00653,1.05491
456,1305525,1252173,1.00425,0.96321
457,1301768,1346436,1.00136,1.03572
458,1320969,1339299,1.01613,1.03023
459,1212575,1239966,0.93275,0.95382
460,1320215,1259765,1.01555,0.96905
461,1312116,1364402,1.00932,1.04954
462,1319318,2548013,1.01486,1.96001
463,1300026,1380626,1.00002,1.06202
464,1314014,1211977,1.01078,0.93229
465,1300650,1359501,1.0005,1.04577
466,1319513,1340144,1.01501,1.03088
467,1231516,1217931,0.94732,0.93687
468,1337557,1358786,1.02889,1.04522
469,1316263,1246401,1.01251,0.95877
470,1304641,1337076,1.00357,1.02852
471,1299298,1251900,0.99946,0.963
472,1312961,1361529,1.00997,1.04733
473,1299870,1269970,0.9999,0.9769
474,1329822,1345682,1.02294,1.03514
475,1201265,1238367,0.92405,0.95259
476,1338181,1343589,1.02937,1.03353
477,1309698,1246167,1.00746,0.95859
478,1318213,1333007,1.01401,1.02539
479,1317017,1366352,1.01309,1.05104
480,1346189,1225419,1.03553,0.94263
481,1198613,7150,0.92201,0.0055
482,1311492,1337349,1.00884,1.02873
483,1314924,1222429,1.01148,0.94033
484,1305473,1365663,1.00421,1.05051
485,1301885,1353768,1.00145,1.04136
486,1313338,1253603,1.01026,0.96431
487,1299948,1349621,0.99996,1.03817
488,1341340,1248208,1.0318,0.96016
489,1209169,1253850,0.93013,0.9645
490,1314261,1351350,1.01097,1.0395
491,1306526,1345799,1.00502,1.03523
492,1308047,1225822,1.00619,0.94294
493,1319734,1333046,1.01518,1.02542
494,1300013,1252212,1.00001,0.96324
495,1320852,1355484,1.01604,1.04268
496,1304667,1253369,1.00359,0.96413
497,1305044,1352507,1.00388,1.04039
498,1297374,1246362,0.99798,0.95874
499,1301924,1366794,1.00148,1.05138
500,1238094,7150,0.95238,0.0055
501,1322477,1254747,1.01729,0.96519
502,1317095,1359969,1.01315,1.04613
503,1310504,1240018,1.00808,0.95386
504,1312051,1366625,1.00927,1.05125
505,1319942,1248078,1.01534,0.96006
506,1313455,1346540,1.01035,1.0358
507,1320527,1246206,1.01579,0.95862
508,1223872,7202,0.94144,0.00554
509,1309698,1263184,1.00746,0.97168
510,1298635,1356459,0.99895,1.04343
511,1310621,1362270,1.00817,1.0479
512,1303263,1263444,1.00251,0.97188
513,1307423,1266759,1.00571,0.97443
514,1304277,1358643,1.00329,1.04511
515,1316159,1249261,1.01243,0.96097
516,1320865,1262664,1.01605,0.97128
517,1298778,1377363,0.99906,1.05951
518,1320514,1254305,1.01578,0.96485
519,1197989,1246245,0.92153,0.95865
520,1392131,1354132,1.07087,1.04164
521,1325246,1358136,1.01942,1.04472
522,1179997,1244971,0.90769,0.95767
523,1419288,1355874,1.09176,1.04298
524,1191918,1243190,0.91686,0.9563
525,1303120,1336582,1.0024,1.02814
526,1315548,1319136,1.01196,1.01472
527,1305070,1246492,1.0039,0.95884
528,1316302,1361269,1.01254,1.04713
529,1319032,1241630,1.01464,0.9551
530,1323387,1344538,1.01799,1.03426
531,1302977,1332162,1.00229,1.02474
532,1337661,1254279,1.02897,0.96483
533,1179711,1335737,0.90747,1.02749
534,1309230,1223963,1.0071,0.94151
535,1313598,1328600,1.01046,1.022
536,1326130,1333592,1.0201,1.02584
537,1302873,1224561,1.00221,0.94197
538,1311414,1342939,1.00878,1.03303
539,1330121,1333865,1.02317,1.02605
540,1324128,1333124,1.01856,1.02548
541,1239615,7163,0.95355,0.00551
542,1269021,1239511,0.97617,0.95347
543,1307995,1329068,1.00615,1.02236
544,1305720,7163,1.0044,0.00551
545,1306175,1232036,1.00475,0.94772
546,1320735,1354275,1.01595,1.04175
547,1317173,1337687,1.01321,1.02899
548,1336959,1242605,1.02843,0.95585
549,1200784,1355276,0.92368,1.04252
550,1310309,1231178,1.00793,0.94706
551,1310868,1432756,1.00836,1.10212
552,1314599,1225458,1.01123,0.94266
553,1312974,1218672,1.00998,0.93744
554,1300650,1365260,1.0005,1.0502
555,1306175,1327573,1.00475,1.02121
556,1316003,1230294,1.01231,0.94638
557,1326013,1333046,1.02001,1.02542
558,1220518,1338454,0.93886,1.02958
559,1336114,1240941,1.02778,0.95457
560,1325818,1330381,1.01986,1.02337
561,1310738,1325064,1.00826,1.01928
562,1307969,1331434,1.00613,1.02418
563,1313637,1222975,1.01049,0.94075
564,1335022,7137,1.02694,0.00549
565,1188304,1317251,0.91408,1.01327
566,1306318,1330446,1.00486,1.02342
567,1314950,1222286,1.0115,0.94022
568,1327209,1340105,1.02093,1.03085
569,1313520,1338441,1.0104,1.02957
570,1306851,1229384,1.00527,0.94568
571,1310244,1356264,1.00788,1.04328
572,1324791,1368562,1.01907,1.05274
573,1183182,1218477,0.91014,0.93729
574,1311284,1337661,1.00868,1.02897
575,1309529,1241695,1.00733,0.95515
576,1340989,1340144,1.03153,1.03088
577,1313442,1344707,1.01034,1.03439
578,1310972,7176,1.00844,0.00552
579,1305447,1217710,1.00419,0.9367
580,1228032,1329653,0.94464,1.02281
581,1307670,1329185,1.0059,1.02245
582,1341873,1238484,1.03221,0.95268
583,1299350,1330602,0.9995,1.02354
584,1334333,1358721,1.02641,1.04517
585,1309867,1217866,1.00759,0.93682
586,1325233,1325194,1.01941,1.01938
587,1182363,7189,0.90951,0.00553
588,1333995,1335789,1.02615,1.02753
589,1311154,7163,1.00858,0.00551
590,1306487,1215695,1.00499,0.93515
591,1310608,7176,1.00816,0.00552
592,1314924,1344876,1.01148,1.03452
593,1306708,1317589,1.00516,1.01353
594,1306656,2550340,1.00512,1.9618
595,1313351,1337505,1.01027,1.02885
596,1327664,1248884,1.02128,0.96068
597,1198132,1330407,0.92164,1.02339
598,1304368,1346241,1.00336,1.03557
599,1308450,1218776,1.0065,0.93752
600,1314326,1348529,1.01102,1.03733
601,1306370,1370330,1.0049,1.0541
602,1305759,1236209,1.00443,0.95093
603,1309334,1334021,1.00718,1.02617
604,1318447,1323348,1.01419,1.01796
605,1309659,1216865,1.00743,0.93605
606,1303822,1331278,1.00294,1.02406
607,1316354,1365013,1.01258,1.05001
608,1229917,1214330,0.94609,0.9341
609,1314183,1339403,1.01091,1.03031
610,1313689,1316263,1.01053,1.01251
611,1299974,1330433,0.99998,1.02341
612,1306201,1221402,1.00477,0.93954
613,1308073,1322308,1.00621,1.01716
614,1319851,1326052,1.01527,1.02004
615,1305785,1325727,1.00445,1.01979
616,1317914,1220492,1.01378,0.93884
617,1220011,1321229,0.93847,1.01633
618,1315626,1348802,1.01202,1.03754
619,1313455,1326923,1.01035,1.02071
620,1288859,1217801,0.99143,0.93677
621,1298375,1345448,0.99875,1.03496
622,1302327,1316367,1.00179,1.01259
623,1305031,7189,1.00387,0.00553
624,1310101,1222208,1.00777,0.94016
625,1316575,1355952,1.01275,1.04304
626,1299025,1328457,0.99925,1.02189
627,1330901,1241474,1.02377,0.95498
628,1226303,1336465,0.94331,1.02805
629,1323296,1345539,1.01792,1.03503
630,1319214,1239901,1.01478,0.95377
631,1316042,1338428,1.01234,1.02956
632,1307215,1214395,1.00555,0.93415
633,1219803,1340131,0.93831,1.03087
634,1316731,1338467,1.01287,1.02959
635,1326455,1204541,1.02035,0.92657
636,1315769,1371500,1.01213,1.055
637,1318863,1342666,1.01451,1.03282
638,1309009,1247987,1.00693,0.95999
639,1313247,1372956,1.01019,1.05612
640,1306305,1223963,1.00485,0.94151
641,1322750,1319760,1.0175,1.0152
642,1192841,1333007,0.91757,1.02539
643,1309165,7267,1.00705,0.00559
644,1311492,1245361,1.00884,0.95797
645,1309269,7215,1.00713,0.00555
646,1305044,1336309,1.00388,1.02793
647,1309971,1209988,1.00767,0.93076
648,1323764,1368120,1.01828,1.0524
649,1316614,1369316,1.01278,1.05332
650,1306175,1246726,1.00475,0.95902
651,1315977,1240837,1.01229,0.95449
652,1298024,1352611,0.99848,1.04047
653,1198340,1233973,0.9218,0.94921
654,1310062,1395095,1.00774,1.07315
655,1308684,1261286,1.00668,0.97022
656,1313273,1351701,1.01021,1.03977
657,1306318,1258491,1.00486,0.96807
658,1345396,1321385,1.03492,1.01645
659,1299675,1235975,0.99975,0.95075
660,1340924,1354405,1.03148,1.04185
661,1188577,1244542,0.91429,0.95734
662,1304576,1371994,1.00352,1.05538
663,1323127,1228318,1.01779,0.94486
664,1313611,1333059,1.01047,1.02543
665,1312753,1347593,1.00981,1.03661
666,1301846,1240551,1.00142,0.95427
667,1311960,1342471,1.0092,1.03267
668,1316380,1251263,1.0126,0.96251
669,1325974,1332123,1.01998,1.02471
670,1291732,1346449,0.99364,1.03573
671,1330797,1246999,1.02369,0.95923
672,1179659,1353560,0.90743,1.0412
673,1308697,1239082,1.00669,0.95314
674,1311882,1352117,1.00914,1.04009
675,1335347,1259505,1.02719,0.96885
676,1309113,1336101,1.00701,1.02777
677,1309880,1249326,1.0076,0.96102
678,1310140,1360255,1.0078,1.04635
679,1312168,1273805,1.00936,0.97985
680,1323231,2620865,1.01787,2.01605
681,1193582,1221415,0.91814,0.93955
682,1308658,1367561,1.00666,1.05197
683,1312571,1343537,1.00967,1.03349
684,1313585,6214,1.01045,0.00478
685,1310634,1233336,1.00818,0.94872
686,1310673,1355224,1.00821,1.04248
687,1314885,1259453,1.01145,0.96881
688,1326026,1346501,1.02002,1.03577
689,1204697,1267487,0.92669,0.97499
690,1312272,1268267,1.00944,0.97559
691,1308632,1352585,1.00664,1.04045
692,1312519,1240239,1.00963,0.95403
693,1301638,1359527,1.00126,1.04579
694,1318655,1247727,1.01435,0.95979
695,1309542,1358227,1.00734,1.04479
696,1306292,1260532,1.00484,0.96964
697,1312272,1351493,1.00944,1.03961
698,1309217,7176,1.00709,0.00552
699,1311817,1234740,1.00909,0.9498
700,1225952,1289574,0.94304,0.99198
